city,aqi
Los Angeles,466
Delhi,100
Los Angeles,104
Beijing,258
Los Angeles,34
Delhi,313
Beijing,377
London,27
Delhi,335
Delhi,320
Los Angeles,462
Los Angeles,114
Delhi,423
Beijing,66
Beijing,462
Delhi,263
Beijing,372
Delhi,416
São Paulo,436
São Paulo,448
Mexico City,366
Beijing,306
Cairo,277
Mexico City,302
Delhi,36
Delhi,371
Mexico City,238
Tokyo,242
Beijing,364
Delhi,431
Los Angeles,226
Delhi,138
Delhi,453
Mexico City,35
Beijing,463
Beijing,248
Delhi,189
Delhi,310
Beijing,285
Mexico City,242
London,142
Mexico City,45
Beijing,283
Delhi,30
Delhi,75
Mexico City,312
Beijing,339
Delhi,202
Beijing,499
Los Angeles,130
Delhi,157
Delhi,4
Mexico City,46
Mexico City,135
Delhi,6
Mexico City,415
Mexico City,298
Delhi,320
Los Angeles,395
Delhi,418
Los Angeles,46
Delhi,292
Delhi,255
Mexico City,190
Mexico City,303
Delhi,254
Cairo,378
Beijing,185
Beijing,339
Delhi,127
Delhi,427
London,50
Beijing,443
Beijing,346
Los Angeles,130
Delhi,310
Mexico City,148
Beijing,136
London,32
Beijing,62
Cairo,487
Beijing,431
Delhi,346
Beijing,7
Delhi,481
Delhi,302
Beijing,8
Delhi,6
Beijing,204
Mexico City,272
Tokyo,495
Delhi,344
Beijing,285
Los Angeles,71
Mexico City,360
Beijing,290
Delhi,452
Delhi,464
Delhi,167
Mexico City,378
Beijing,165
Delhi,114
Tokyo,445
Beijing,327
São Paulo,335
Beijing,361
Mexico City,198
Beijing,360
Tokyo,39
Delhi,338
Delhi,348
Mexico City,297
Beijing,384
London,264
Delhi,34
Delhi,281
Delhi,223
Beijing,297
London,142
Tokyo,18
Tokyo,356
Tokyo,103
Delhi,483
Mexico City,90
Beijing,108
Los Angeles,431
Tokyo,95
Delhi,158
Beijing,59
Beijing,312
Tokyo,447
Tokyo,181
London,308
Los Angeles,225
Tokyo,260
São Paulo,140
Delhi,271
Tokyo,363
Mexico City,238
Delhi,259
Mexico City,465
Beijing,224
Beijing,357
Beijing,462
Mexico City,356
Mexico City,383
Delhi,38
Los Angeles,251
Beijing,494
London,83
Mexico City,249
São Paulo,92
Los Angeles,9
Beijing,336
Delhi,397
Mexico City,317
Beijing,357
Beijing,39
London,346
Tokyo,129
Beijing,195
Delhi,249
London,259
Delhi,79
Beijing,356
Beijing,304
Beijing,1
Mexico City,389
London,149
Los Angeles,201
Beijing,432
Los Angeles,438
Mexico City,87
Beijing,135
Beijing,176
Beijing,107
Los Angeles,41
Mexico City,238
London,131
São Paulo,241
Cairo,228
Tokyo,165
Los Angeles,440
São Paulo,79
Beijing,341
Delhi,180
London,286
Delhi,273
Beijing,375
Tokyo,480
Los Angeles,291
Beijing,3
Delhi,43
Mexico City,202
Los Angeles,294
Los Angeles,347
Los Angeles,392
Delhi,356
Los Angeles,397
Mexico City,381
Beijing,92
São Paulo,161
Beijing,316
Delhi,71
Delhi,95
Beijing,39
Mexico City,46
São Paulo,51
Beijing,35
Mexico City,274
London,265
Los Angeles,303
Tokyo,34
Mexico City,403
Tokyo,4
Mexico City,82
Delhi,247
Beijing,259
Beijing,436
London,439
Delhi,420
Beijing,393
Delhi,227
Beijing,2
Delhi,51
Tokyo,303
Tokyo,266
Los Angeles,461
Delhi,76
Tokyo,352
Delhi,63
Delhi,4
Delhi,68
Delhi,140
Delhi,274
Delhi,332
Delhi,108
Tokyo,414
Tokyo,210
Tokyo,409
Los Angeles,254
Mexico City,321
Mexico City,484
São Paulo,270
Beijing,45
Los Angeles,66
Delhi,177
Delhi,127
Mexico City,454
London,353
Tokyo,198
Delhi,291
Delhi,285
London,51
Mexico City,405
Delhi,257
Beijing,369
Los Angeles,339
Los Angeles,338
London,474
Delhi,102
Beijing,100
Beijing,331
Delhi,114
Beijing,391
Beijing,459
Beijing,204
Beijing,254
Beijing,449
São Paulo,491
Mexico City,282
Beijing,309
Delhi,393
Delhi,348
Los Angeles,54
Beijing,307
Beijing,91
Delhi,495
São Paulo,431
Beijing,257
Delhi,23
Los Angeles,33
Tokyo,31
Los Angeles,57
Beijing,473
Los Angeles,88
Beijing,19
Beijing,251
Delhi,296
Delhi,407
Beijing,267
Delhi,157
Los Angeles,279
Beijing,294
Beijing,321
Beijing,101
Los Angeles,38
Mexico City,31
Los Angeles,410
Delhi,424
Mexico City,309
Beijing,69
Delhi,352
Delhi,324
Mexico City,344
Mexico City,266
Los Angeles,234
Los Angeles,3
Beijing,38
Beijing,410
Beijing,231
Tokyo,39
Mexico City,326
Beijing,158
Los Angeles,247
Beijing,120
Mexico City,2
Tokyo,8
Mexico City,470
Tokyo,192
Beijing,3
Los Angeles,223
Beijing,104
Mexico City,221
Beijing,448
Mexico City,27
Delhi,45
Mexico City,211
Beijing,340
Los Angeles,321
Delhi,286
Delhi,31
Mexico City,32
Beijing,202
Delhi,263
Delhi,171
Beijing,246
Beijing,276
Beijing,408
Tokyo,140
Delhi,29
Los Angeles,494
Delhi,173
Delhi,178
Mexico City,382
London,162
Beijing,367
Beijing,79
Mexico City,272
Mexico City,258
Mexico City,453
Tokyo,348
Delhi,492
Los Angeles,262
Tokyo,144
Beijing,116
Los Angeles,107
Mexico City,378
Delhi,169
Beijing,167
London,497
Beijing,22
Delhi,48
São Paulo,433
Beijing,274
Delhi,404
Delhi,21
Cairo,149
Beijing,55
London,342
London,286
Delhi,87
Los Angeles,352
Beijing,85
Mexico City,447
Beijing,213
Delhi,247
Delhi,210
Delhi,313
Delhi,409
Mexico City,433
Delhi,352
Beijing,51
Mexico City,403
Mexico City,392
London,309
Beijing,21
Los Angeles,414
Beijing,59
Los Angeles,491
Tokyo,57
Beijing,66
Beijing,269
Delhi,360
Beijing,445
Beijing,91
London,51
Los Angeles,205
Beijing,332
Delhi,260
Delhi,421
Beijing,494
Cairo,190
Mexico City,67
Delhi,42
São Paulo,216
London,228
Beijing,353
Mexico City,58
Delhi,406
São Paulo,235
Delhi,139
London,407
Beijing,463
Los Angeles,448
Beijing,411
Beijing,308
Mexico City,192
Beijing,187
Beijing,230
Cairo,226
Beijing,286
Delhi,139
Beijing,170
Tokyo,14
Delhi,466
Beijing,382
Delhi,352
Beijing,147
Beijing,94
Beijing,170
Delhi,476
Beijing,301
Beijing,395
Beijing,311
Mexico City,444
Los Angeles,167
London,315
Delhi,98
Mexico City,202
Delhi,53
Mexico City,346
Tokyo,449
London,79
Mexico City,16
Delhi,231
Delhi,481
Beijing,356
Beijing,130
Mexico City,156
Delhi,169
Delhi,47
Los Angeles,246
Mexico City,455
Beijing,343
Los Angeles,424
Beijing,45
Los Angeles,485
London,406
Los Angeles,326
Tokyo,363
Delhi,17
Delhi,259
Los Angeles,139
Los Angeles,266
Beijing,106
Beijing,8
Delhi,79
Beijing,227
Delhi,314
Delhi,164
Mexico City,465
Mexico City,197
Los Angeles,414
Beijing,479
London,207
Beijing,433
Beijing,167
Mexico City,274
Beijing,288
Los Angeles,131
Beijing,278
Tokyo,141
Beijing,400
Delhi,361
Mexico City,399
Los Angeles,458
Beijing,219
Beijing,45
Mexico City,340
Mexico City,453
Mexico City,301
Beijing,263
Beijing,118
London,9
Delhi,444
Beijing,31
Mexico City,416
Beijing,386
Beijing,42
Delhi,289
Beijing,239
São Paulo,158
London,480
Los Angeles,337
Beijing,284
London,352
Tokyo,373
Delhi,488
Beijing,28
London,170
London,88
Tokyo,350
Cairo,108
Delhi,284
Mexico City,266
Delhi,382
Beijing,361
Delhi,476
Beijing,331
Beijing,16
Mexico City,395
Delhi,212
London,452
Delhi,102
Mexico City,123
Tokyo,303
London,370
Beijing,398
Delhi,24
Delhi,447
Los Angeles,238
Delhi,395
Delhi,89
Beijing,341
Delhi,58
London,121
Beijing,276
London,368
Beijing,136
Tokyo,179
Cairo,281
Mexico City,228
Delhi,413
Delhi,419
Tokyo,316
Beijing,285
Delhi,107
Beijing,332
Tokyo,177
Cairo,449
Delhi,435
Beijing,167
London,40
Los Angeles,102
Mexico City,47
London,369
London,343
Mexico City,280
Beijing,477
London,329
Los Angeles,328
Delhi,486
Beijing,23
Mexico City,473
Cairo,359
Beijing,123
Delhi,249
Delhi,236
Tokyo,119
Beijing,215
Delhi,93
Beijing,420
Delhi,157
Delhi,119
Beijing,6
Los Angeles,36
Los Angeles,132
Delhi,380
Mexico City,438
Los Angeles,473
Delhi,449
Delhi,54
Los Angeles,302
Mexico City,7
Beijing,86
Mexico City,396
London,249
Delhi,441
Beijing,312
Delhi,230
Delhi,431
Los Angeles,281
Mexico City,301
Tokyo,250
Beijing,213
Beijing,352
Delhi,407
London,342
Mexico City,136
Tokyo,28
Mexico City,151
Delhi,235
Mexico City,486
Tokyo,123
Delhi,87
Beijing,164
Mexico City,418
Mexico City,239
Delhi,150
Delhi,163
Delhi,120
Beijing,76
Tokyo,365
Beijing,167
Beijing,89
Delhi,388
Tokyo,108
São Paulo,311
Los Angeles,182
Beijing,134
Tokyo,23
Beijing,419
Beijing,191
Delhi,459
Delhi,161
Beijing,130
Beijing,295
Delhi,382
Beijing,307
Los Angeles,17
Mexico City,481
Los Angeles,476
London,124
Delhi,32
São Paulo,131
Delhi,442
Los Angeles,430
Mexico City,269
Beijing,446
Tokyo,164
Los Angeles,51
Delhi,491
Mexico City,183
Beijing,386
Beijing,270
Delhi,367
London,414
Beijing,343
São Paulo,172
London,328
London,295
Mexico City,315
London,48
Delhi,406
Mexico City,327
Mexico City,109
Beijing,302
Mexico City,58
Los Angeles,432
Delhi,266
Cairo,206
Beijing,449
Mexico City,67
Tokyo,300
Cairo,210
Mexico City,305
Cairo,20
Mexico City,387
Delhi,360
Mexico City,342
Delhi,395
Los Angeles,76
Delhi,149
Beijing,113
Beijing,374
Delhi,172
Los Angeles,168
Beijing,424
Tokyo,275
Delhi,344
Beijing,240
Beijing,354
Mexico City,378
Delhi,133
London,191
Delhi,331
Beijing,180
Mexico City,332
Delhi,202
Mexico City,388
Delhi,86
Los Angeles,481
Delhi,190
Mexico City,440
Beijing,277
Tokyo,329
Beijing,325
Beijing,288
Beijing,135
Delhi,474
Beijing,250
Beijing,190
Delhi,451
Mexico City,226
Beijing,378
Delhi,117
Mexico City,88
Beijing,374
Tokyo,405
Beijing,272
Delhi,283
Los Angeles,216
Beijing,129
London,114
Beijing,421
Delhi,229
Beijing,377
Delhi,308
Beijing,272
Mexico City,350
Mexico City,365
Beijing,452
Delhi,171
Beijing,202
Beijing,261
Beijing,153
London,17
Delhi,375
Beijing,167
Delhi,204
Tokyo,43
Mexico City,307
Delhi,482
Mexico City,329
London,61
Delhi,17
Beijing,213
Beijing,375
Delhi,0
Delhi,458
Delhi,382
Beijing,87
Los Angeles,40
São Paulo,336
Delhi,317
London,292
Beijing,67
Delhi,121
Mexico City,127
Beijing,75
Beijing,184
Beijing,70
Beijing,242
Beijing,2
Beijing,300
Delhi,193
Beijing,273
Tokyo,218
Beijing,152
Beijing,258
Mexico City,441
Beijing,497
Los Angeles,171
Delhi,76
Delhi,481
Delhi,377
Tokyo,329
Delhi,475
London,127
Delhi,410
Beijing,197
Beijing,169
Los Angeles,263
Delhi,212
Mexico City,416
London,260
Tokyo,208
São Paulo,395
Tokyo,467
Beijing,95
Delhi,292
Beijing,186
Delhi,90
Tokyo,222
Beijing,292
Beijing,304
Tokyo,48
Delhi,349
Beijing,191
Beijing,230
London,121
Beijing,350
Beijing,282
Delhi,24
Beijing,432
Mexico City,256
Delhi,466
Mexico City,355
Beijing,497
Delhi,50
Delhi,23
Delhi,350
Beijing,145
London,357
Beijing,179
Mexico City,345
London,202
Mexico City,488
Tokyo,143
Beijing,451
Beijing,317
Beijing,427
Delhi,371
Beijing,38
Mexico City,440
Delhi,481
Mexico City,481
Beijing,440
Beijing,41
Beijing,286
London,393
Cairo,392
Beijing,72
Beijing,393
Beijing,84
Mexico City,400
Delhi,465
Beijing,346
Delhi,195
Delhi,309
Delhi,135
Delhi,281
Delhi,57
Beijing,371
Delhi,170
Cairo,415
Delhi,96
London,250
Los Angeles,493
Los Angeles,233
Delhi,233
Tokyo,441
Delhi,3
Delhi,147
Delhi,441
Beijing,13
Delhi,206
London,50
Mexico City,389
Tokyo,230
Mexico City,369
Delhi,52
Beijing,60
Delhi,497
Tokyo,441
Mexico City,394
Beijing,203
Mexico City,142
Los Angeles,117
Tokyo,167
Mexico City,90
Mexico City,205
Beijing,375
Delhi,39
Beijing,409
Mexico City,114
London,327
Mexico City,0
Cairo,42
Mexico City,354
Mexico City,8
Delhi,24
Mexico City,409
Delhi,103
Beijing,87
Mexico City,393
Mexico City,172
London,231
Beijing,113
Beijing,283
Beijing,140
Beijing,347
Delhi,424
Delhi,499
London,80
Delhi,128
São Paulo,492
Delhi,217
Los Angeles,362
Los Angeles,311
Beijing,71
Beijing,296
Mexico City,30
Delhi,4
Delhi,456
Los Angeles,0
Beijing,463
São Paulo,332
Delhi,40
Beijing,49
Mexico City,232
Mexico City,321
Beijing,408
Delhi,336
Delhi,261
Delhi,440
Beijing,13
Delhi,237
Delhi,273
Mexico City,411
Beijing,461
Beijing,195
London,432
Beijing,461
Delhi,21
Delhi,45
Delhi,114
Delhi,259
Tokyo,378
Delhi,446
Beijing,443
Delhi,253
Delhi,342
Beijing,404
London,246
Delhi,229
Mexico City,402
Delhi,202
Los Angeles,113
Cairo,298
Delhi,468
Beijing,453
Beijing,373
Delhi,449
Delhi,151
Delhi,361
Beijing,128
Delhi,266
Beijing,197
Delhi,246
Mexico City,77
Delhi,211
Delhi,234
Delhi,468
Mexico City,203
Delhi,379
Los Angeles,460
Mexico City,133
Beijing,28
Delhi,452
Tokyo,370
Delhi,38
Mexico City,275
Mexico City,59
Beijing,78
Mexico City,323
Delhi,431
Mexico City,249
London,78
Los Angeles,163
Delhi,483
Los Angeles,233
Mexico City,457
Beijing,238
Beijing,218
Beijing,343
Los Angeles,123
Mexico City,102
London,105
London,362
Tokyo,288
London,302
Delhi,371
Beijing,4
Beijing,334
Mexico City,253
Mexico City,46
São Paulo,39
Mexico City,463
Mexico City,246
London,74
Los Angeles,147
Delhi,119
Beijing,261
São Paulo,324
Los Angeles,196
Delhi,465
Delhi,207
Los Angeles,304
Los Angeles,187
London,131
Delhi,389
London,232
São Paulo,194
Mexico City,264
Mexico City,225
Delhi,430
Delhi,380
Delhi,102
Delhi,323
Delhi,499
Mexico City,90
Delhi,385
Cairo,397
Tokyo,386
Beijing,326
Tokyo,306
Beijing,257
London,396
Mexico City,288
Delhi,395
Los Angeles,291
Mexico City,420
London,238
Los Angeles,75
Los Angeles,84
Mexico City,312
London,215
Los Angeles,459
Los Angeles,85
Delhi,131
Cairo,439
London,65
Beijing,492
Tokyo,329
Beijing,410
Mexico City,106
London,406
Beijing,33
Los Angeles,84
London,143
Tokyo,143
Mexico City,239
Delhi,184
Los Angeles,329
Delhi,264
Mexico City,216
Los Angeles,317
London,448
Beijing,125
Los Angeles,171
Mexico City,278
Mexico City,407
Mexico City,362
Delhi,423
Los Angeles,109
Delhi,94
Cairo,451
Delhi,213
São Paulo,236
Delhi,114
Beijing,403
Mexico City,309
Beijing,201
Los Angeles,24
Mexico City,232
Beijing,315
Los Angeles,413
Beijing,252
Mexico City,138
Los Angeles,339
Mexico City,68
Delhi,262
Los Angeles,472
Beijing,186
Delhi,280
Delhi,422
Delhi,167
Tokyo,52
Mexico City,250
Delhi,374
London,269
Mexico City,267
Beijing,362
London,48
Los Angeles,431
Beijing,355
Los Angeles,158
Delhi,81
Beijing,236
Beijing,405
Delhi,51
Beijing,52
Beijing,398
Delhi,445
São Paulo,192
Delhi,71
London,134
Los Angeles,147
Delhi,349
Beijing,270
Mexico City,333
Delhi,255
Los Angeles,2
Beijing,63
Delhi,409
Mexico City,358
Delhi,152
Beijing,11
Beijing,383
Beijing,415
Los Angeles,228
Mexico City,400
London,128
Los Angeles,89
Tokyo,462
Beijing,156
Mexico City,180
London,312
London,471
London,14
Beijing,422
Beijing,415
Delhi,202
Delhi,453
Beijing,375
Beijing,213
Delhi,353
Delhi,411
Los Angeles,76
London,141
Beijing,256
London,357
Tokyo,250
Delhi,412
London,99
Delhi,53
Delhi,418
Beijing,404
Mexico City,160
Beijing,186
Delhi,486
Mexico City,345
London,193
Los Angeles,26
Delhi,27
Tokyo,31
Beijing,295
Tokyo,494
Delhi,394
Tokyo,59
Beijing,306
Beijing,96
London,29
Mexico City,225
Mexico City,399
Mexico City,283
Beijing,370
Delhi,139
Beijing,100
Mexico City,219
Delhi,375
Delhi,242
Delhi,24
Beijing,276
Delhi,365
Delhi,120
Beijing,184
Los Angeles,403
Delhi,272
Delhi,99
Beijing,169
Beijing,311
São Paulo,246
London,238
Beijing,367
Delhi,477
Delhi,14
Los Angeles,112
Beijing,449
Delhi,358
Mexico City,230
Mexico City,125
Beijing,225
Delhi,153
Mexico City,208
Mexico City,147
Beijing,485
Cairo,147
Beijing,375
Beijing,377
Mexico City,420
Mexico City,459
London,156
Delhi,67
London,460
Delhi,327
Delhi,263
London,263
Beijing,474
Los Angeles,403
Los Angeles,95
Mexico City,266
Delhi,461
Beijing,333
London,44
Delhi,442
Beijing,231
Delhi,399
Delhi,66
Beijing,112
Beijing,394
London,84
Beijing,114
Los Angeles,308
Mexico City,189
Cairo,32
Delhi,124
Los Angeles,486
Delhi,448
London,70
London,404
London,309
Beijing,281
Delhi,315
London,382
Mexico City,111
Beijing,112
Beijing,369
Delhi,292
Mexico City,197
Beijing,219
Cairo,158
Mexico City,194
Cairo,451
Delhi,247
Mexico City,270
London,84
Mexico City,28
Mexico City,68
Delhi,445
Beijing,342
Mexico City,84
Beijing,166
London,274
Los Angeles,18
Beijing,210
Mexico City,296
Mexico City,47
Mexico City,190
Mexico City,496
Beijing,97
Delhi,142
Cairo,449
Delhi,325
Delhi,343
Tokyo,0
Beijing,483
London,485
Beijing,487
Beijing,388
Los Angeles,17
Beijing,481
Tokyo,446
Mexico City,36
Beijing,275
London,37
Beijing,163
Delhi,342
Delhi,488
Beijing,415
Mexico City,498
São Paulo,430
Los Angeles,269
Mexico City,386
Delhi,169
Los Angeles,481
Beijing,155
Los Angeles,175
Beijing,269
Beijing,411
Beijing,290
Beijing,351
Mexico City,225
Delhi,452
Delhi,272
Delhi,186
Beijing,171
Delhi,25
Beijing,422
Mexico City,367
Beijing,277
Mexico City,165
Los Angeles,183
Delhi,101
Delhi,424
Beijing,298
Delhi,376
Beijing,1
Tokyo,364
Delhi,7
Delhi,38
London,402
Mexico City,138
Cairo,368
Delhi,221
Los Angeles,305
London,56
Cairo,369
Delhi,14
Beijing,416
Beijing,130
Mexico City,247
Delhi,228
Beijing,200
Delhi,183
Beijing,315
London,430
Beijing,492
London,387
Delhi,470
Los Angeles,397
Delhi,202
Delhi,80
London,389
Delhi,431
Beijing,325
Tokyo,489
Delhi,264
Tokyo,207
Delhi,116
Delhi,258
Mexico City,217
Delhi,214
Los Angeles,196
Tokyo,105
Beijing,100
Mexico City,100
Beijing,384
Mexico City,163
Beijing,411
Beijing,178
Delhi,89
Mexico City,48
Beijing,228
Beijing,54
Beijing,416
Beijing,311
Delhi,232
Delhi,310
Delhi,12
Delhi,86
Delhi,260
Los Angeles,122
Delhi,430
Beijing,264
Mexico City,395
Los Angeles,333
Delhi,299
Tokyo,472
Delhi,267
Beijing,456
London,20
Beijing,153
São Paulo,79
Los Angeles,146
Beijing,192
Delhi,190
London,401
London,439
Mexico City,284
Beijing,102
Mexico City,149
Delhi,379
Beijing,12
São Paulo,145
Delhi,476
Mexico City,260
Delhi,274
Los Angeles,229
Beijing,440
Beijing,367
Beijing,178
London,337
London,333
Beijing,263
Mexico City,49
Beijing,293
Beijing,184
Mexico City,310
Delhi,389
Beijing,412
Delhi,463
Mexico City,145
London,211
Tokyo,219
Tokyo,113
Los Angeles,315
Beijing,408
London,485
Delhi,16
Beijing,383
Tokyo,123
Mexico City,389
Mexico City,118
Mexico City,79
London,272
Delhi,353
Beijing,96
Tokyo,48
Cairo,308
Mexico City,22
Beijing,230
London,222
Tokyo,24
Delhi,387
Los Angeles,14
Cairo,380
Beijing,476
Delhi,100
London,412
Mexico City,117
Los Angeles,302
Mexico City,419
Beijing,358
Cairo,356
Mexico City,320
Beijing,355
Mexico City,415
Los Angeles,83
Mexico City,107
Delhi,459
Delhi,94
Beijing,444
Delhi,81
London,170
Los Angeles,9
Los Angeles,339
Beijing,332
Delhi,437
London,387
Beijing,381
Mexico City,237
Delhi,260
São Paulo,339
Los Angeles,80
Cairo,88
Cairo,105
Delhi,489
Los Angeles,131
Beijing,191
Mexico City,88
Beijing,256
Delhi,350
Mexico City,431
Beijing,103
Delhi,112
Mexico City,90
Delhi,162
London,186
Delhi,142
Beijing,28
Beijing,372
Tokyo,390
Los Angeles,76
Delhi,398
Beijing,131
Mexico City,333
Cairo,387
Beijing,2
London,190
Los Angeles,83
Los Angeles,315
Delhi,481
Delhi,60
Beijing,302
Mexico City,209
Beijing,197
Beijing,494
Delhi,331
London,294
Delhi,32
Delhi,452
Delhi,327
Beijing,268
Mexico City,492
Mexico City,302
Mexico City,83
Mexico City,30
Delhi,207
Beijing,450
Los Angeles,162
Beijing,286
Delhi,105
Delhi,342
Beijing,259
Delhi,32
Tokyo,477
Delhi,309
London,258
Delhi,19
Delhi,10
Beijing,59
Delhi,391
São Paulo,337
Mexico City,367
London,52
Delhi,371
Delhi,213
London,484
Delhi,322
Beijing,437
Los Angeles,155
Delhi,245
Mexico City,53
Cairo,241
Beijing,126
Delhi,28
Tokyo,134
Tokyo,322
Mexico City,371
Los Angeles,183
Los Angeles,424
Beijing,370
Delhi,444
Delhi,290
Delhi,405
Delhi,220
Delhi,133
Delhi,288
Delhi,32
Mexico City,141
Beijing,385
São Paulo,203
Mexico City,422
Tokyo,155
Delhi,153
Delhi,411
Los Angeles,459
Mexico City,63
Beijing,106
London,334
Beijing,59
Tokyo,63
Beijing,95
Mexico City,220
Beijing,191
Delhi,137
Delhi,25
Delhi,460
London,12
Beijing,294
London,395
São Paulo,287
Beijing,424
Beijing,351
London,274
Mexico City,313
London,127
Los Angeles,42
Beijing,122
Mexico City,297
Delhi,188
Beijing,400
Delhi,475
Mexico City,473
London,99
Delhi,66
Beijing,262
Beijing,52
Delhi,365
Delhi,423
Delhi,393
Delhi,86
Beijing,57
Beijing,30
London,164
Beijing,309
Delhi,26
Beijing,166
Beijing,424
Mexico City,464
Mexico City,365
Delhi,10
Beijing,25
Delhi,234
Los Angeles,306
Beijing,50
Tokyo,257
Beijing,374
Beijing,193
Delhi,494
Delhi,157
Mexico City,371
Mexico City,133
Mexico City,127
Delhi,227
Delhi,27
Beijing,336
Cairo,16
Beijing,283
Tokyo,348
Cairo,307
Delhi,324
Tokyo,287
Los Angeles,338
Delhi,347
Los Angeles,452
Beijing,423
Delhi,59
Delhi,220
Los Angeles,404
Beijing,18
Cairo,335
London,119
Mexico City,228
Mexico City,33
Tokyo,33
Beijing,265
London,211
Beijing,77
London,118
Delhi,162
Los Angeles,405
London,284
Mexico City,343
Delhi,59
Delhi,222
Los Angeles,426
Delhi,371
London,157
Beijing,185
Beijing,70
Delhi,259
Delhi,190
Tokyo,73
Mexico City,18
Los Angeles,267
Cairo,7
Delhi,476
Delhi,287
Beijing,457
Beijing,146
Delhi,232
Beijing,188
Beijing,239
Delhi,321
Mexico City,122
Beijing,437
Mexico City,411
Mexico City,175
Beijing,46
Los Angeles,308
Mexico City,498
Delhi,236
Delhi,332
Delhi,207
London,174
Beijing,186
Beijing,323
Beijing,402
Beijing,440
Beijing,222
Beijing,384
Delhi,84
Delhi,79
Mexico City,377
Los Angeles,252
Delhi,284
Delhi,269
Los Angeles,233
Delhi,255
Mexico City,117
Beijing,40
Mexico City,76
Los Angeles,37
Tokyo,324
Delhi,433
Delhi,43
Mexico City,81
Beijing,1
Beijing,106
London,147
Beijing,190
Beijing,309
Delhi,408
Los Angeles,100
Beijing,162
Beijing,308
Beijing,115
Delhi,61
Mexico City,497
Delhi,274
Beijing,438
Delhi,451
Beijing,4
Beijing,228
Los Angeles,259
Mexico City,201
Delhi,268
Mexico City,193
Beijing,235
Beijing,465
Delhi,161
Mexico City,161
Delhi,354
Delhi,230
London,189
Delhi,163
Los Angeles,383
Beijing,55
Delhi,22
Beijing,181
Delhi,130
London,394
Delhi,165
Mexico City,456
London,11
Delhi,189
Los Angeles,117
Beijing,54
São Paulo,339
Beijing,137
Beijing,86
Tokyo,484
Mexico City,374
Los Angeles,395
Beijing,490
Beijing,453
São Paulo,252
Beijing,309
Los Angeles,90
Cairo,456
Los Angeles,295
Los Angeles,324
Delhi,170
Delhi,239
Los Angeles,14
São Paulo,267
Beijing,252
Los Angeles,402
Delhi,307
Delhi,484
Delhi,47
Delhi,27
Delhi,196
Delhi,6
Mexico City,283
Beijing,28
Beijing,166
Beijing,345
Beijing,370
Delhi,264
Mexico City,9
Delhi,412
Tokyo,237
Delhi,206
Delhi,474
Delhi,154
Delhi,416
Delhi,473
São Paulo,416
Delhi,419
Beijing,64
Beijing,88
Los Angeles,64
Mexico City,489
Delhi,358
Delhi,380
Mexico City,376
Mexico City,68
Mexico City,105
Mexico City,66
London,141
Beijing,486
Beijing,384
London,34
Beijing,189
Cairo,272
Los Angeles,347
Los Angeles,120
Tokyo,228
Los Angeles,254
Delhi,464
Beijing,260
Beijing,378
Beijing,270
Delhi,321
Delhi,120
Beijing,8
Los Angeles,229
Delhi,464
Delhi,318
Mexico City,283
Mexico City,45
Delhi,78
Delhi,238
Beijing,303
London,175
Delhi,368
São Paulo,3
São Paulo,473
Mexico City,89
Cairo,155
Beijing,138
Beijing,175
Los Angeles,409
Delhi,372
Los Angeles,124
Tokyo,469
Mexico City,108
Delhi,488
Delhi,151
Delhi,273
Delhi,330
London,143
Delhi,207
Cairo,94
Los Angeles,358
Los Angeles,3
Mexico City,380
Delhi,434
Los Angeles,74
Beijing,481
Delhi,57
London,379
Beijing,263
Mexico City,390
Delhi,458
Delhi,314
Beijing,138
Delhi,443
Mexico City,360
Delhi,170
Beijing,430
Beijing,256
Beijing,159
Los Angeles,61
Beijing,453
Delhi,377
Beijing,340
Beijing,445
Beijing,217
Mexico City,38
Beijing,326
Beijing,121
Los Angeles,237
Delhi,369
Mexico City,140
São Paulo,76
Los Angeles,34
Delhi,161
Delhi,354
Delhi,17
Delhi,466
Mexico City,188
Beijing,122
Mexico City,482
Los Angeles,97
Delhi,213
Beijing,484
Beijing,203
Los Angeles,268
Beijing,487
Delhi,22
Tokyo,308
Delhi,283
Mexico City,46
Beijing,29
Beijing,473
Cairo,493
Mexico City,335
Mexico City,12
Mexico City,339
Los Angeles,334
Beijing,362
Delhi,185
Tokyo,145
Mexico City,446
Tokyo,491
Los Angeles,69
Los Angeles,394
Mexico City,255
Cairo,77
Los Angeles,486
Beijing,254
Delhi,99
Beijing,27
Delhi,11
Delhi,3
Delhi,79
Delhi,336
Beijing,258
Los Angeles,155
Delhi,116
Mexico City,179
Cairo,97
Beijing,384
Delhi,165
Mexico City,201
Mexico City,402
Delhi,355
Beijing,28
Tokyo,360
Beijing,424
São Paulo,355
Beijing,390
Delhi,203
Los Angeles,381
London,238
Delhi,489
Delhi,209
Beijing,435
Tokyo,146
Tokyo,478
Mexico City,6
Los Angeles,6
Delhi,47
Mexico City,473
Los Angeles,28
Delhi,422
Delhi,148
Mexico City,192
Tokyo,269
Cairo,301
Beijing,321
Beijing,5
Mexico City,113
Delhi,392
Beijing,155
Mexico City,293
Delhi,472
London,209
Beijing,231
London,64
Mexico City,221
Beijing,190
Beijing,342
Cairo,148
Beijing,379
Beijing,427
Los Angeles,163
London,67
Tokyo,216
Mexico City,61
Delhi,138
Delhi,449
Beijing,316
Delhi,297
Tokyo,477
Cairo,343
